season,average_day_temp,average_night_temp,total_sunshine_hours,total_rainfall,suitability
rabi,24.1,18.9,935.6064219237705,831.6698832734543,not suitable
rabi,30.9,19.3,1249.1595720262803,1166.1964081443832,not suitable
rabi,28.5,18.5,1248.1620098973945,808.4501394950422,not suitable
rabi,27.8,19.3,1021.258297423567,845.2257096429448,not suitable
rabi,26.7,18.9,1054.1511261958838,1176.7334420650561,not suitable
pre-kharif,34.0,23.7,1124.7449562400598,907.5360366169384,not suitable
pre-kharif,28.8,23.4,991.6225185085226,1089.3201530684948,not suitable
pre-kharif,31.8,19.2,1049.1058117136822,945.7889987117517,not suitable
kharif,28.5,20.0,1071.0237760982536,1206.3058058096244,suitable
kharif,27.5,20.2,1022.4825304459246,1269.1769863701193,suitable
kharif,27.5,22.0,953.9538102243267,1211.4079229212764,not suitable
pre-kharif,29.3,22.3,919.199928194501,734.2363982783136,not suitable
kharif,29.4,20.7,1063.024650053599,1441.4428996497913,suitable
pre-kharif,26.0,20.7,837.9978202454951,1776.804523745492,not suitable
kharif,28.6,22.3,1067.0794075981744,1350.9047594584786,suitable
kharif,27.6,23.1,966.6040855756709,1470.6833156913735,not suitable
rabi,25.8,20.0,987.5526957758187,790.517962259038,not suitable
rabi,25.4,20.9,1101.2366988636247,1105.7690470247119,not suitable
kharif,25.7,22.1,889.815079948829,1478.0995921122972,not suitable
pre-kharif,26.1,20.8,830.4381000957027,1054.6780695771076,not suitable
kharif,31.1,23.0,1208.9952392825437,1065.0961666790822,not suitable
pre-kharif,27.1,22.1,819.6998974240119,1022.5902059497564,not suitable
kharif,26.7,21.1,977.2714337192923,1519.2584537703506,not suitable
kharif,29.8,22.6,1019.7781455695965,1450.7475718454223,suitable
pre-kharif,28.6,21.6,817.5314889001504,802.8516935119261,not suitable
pre-kharif,32.2,22.6,1068.913876524441,1053.5245237976508,not suitable
rabi,21.2,18.5,842.6104325809955,538.9091256256572,not suitable
rabi,22.4,19.7,832.3728247717511,643.3952274276527,not suitable
kharif,28.3,20.4,1000.5063263163324,1245.779443837718,suitable
pre-kharif,28.2,22.2,991.2044979860364,967.6907104022614,not suitable
pre-kharif,34.9,22.0,1242.6243897813085,685.43289107797,not suitable
kharif,26.3,21.7,884.746571929754,1353.5421462445454,not suitable
rabi,24.8,19.0,1110.4780588141484,705.8247611581098,not suitable
pre-kharif,32.9,21.0,1232.534714448208,807.3071402596244,not suitable
rabi,25.5,20.6,1084.8448890448392,892.5746822282961,not suitable
pre-kharif,32.7,20.6,1083.6394913617828,1172.3206003514067,suitable
rabi,24.5,22.9,994.3006999465023,1115.6973695981965,not suitable
kharif,31.0,21.9,1113.032870771592,1281.5812902935781,suitable
rabi,26.3,18.3,1109.034073363433,716.1095266276023,not suitable
kharif,28.4,19.5,1029.4223653095305,1395.771922929231,not suitable
kharif,30.4,22.7,1148.2880728871671,1245.4673436728556,suitable
pre-kharif,29.6,19.5,992.828446379525,1475.2146874296977,not suitable
pre-kharif,34.0,20.9,1265.7182369018783,1076.196516276745,not suitable
rabi,18.9,18.8,705.0010166242898,961.0573226189663,not suitable
rabi,26.0,20.3,1049.378501168775,1216.9359097664146,suitable
rabi,24.7,20.1,1030.9277149479558,1072.7753494702815,not suitable
kharif,28.5,22.2,955.4307238905295,1373.861104121602,not suitable
rabi,24.3,18.7,941.9661714544084,741.6559565978935,not suitable
pre-kharif,29.6,24.8,966.878472033263,1246.845367822332,not suitable
kharif,29.1,21.6,1060.7331789739123,1310.1350993349904,suitable
kharif,25.4,21.8,764.6955524651559,1236.760841417099,not suitable
kharif,26.9,21.7,926.0863242952581,1328.8355892476104,not suitable
kharif,24.8,19.9,796.3667366385821,1776.5072459598277,not suitable
pre-kharif,30.2,20.8,980.4240054328016,1453.9937002390504,not suitable
kharif,27.4,19.2,968.3464497807953,1201.1313257266888,not suitable
rabi,27.9,22.0,1051.6984867609547,941.4933268602272,not suitable
kharif,28.9,22.9,1037.520063732687,1263.0439227930844,suitable
pre-kharif,30.6,20.5,1061.802557029909,982.8397120146694,not suitable
pre-kharif,31.4,22.5,1199.8462118449625,1243.8305926773407,suitable
pre-kharif,32.3,21.6,1110.5655580824046,1394.5272345029948,suitable
pre-kharif,28.6,21.8,902.9281994067921,1297.2145848156401,not suitable
kharif,26.7,20.6,893.752230632154,1203.548615114118,not suitable
kharif,29.6,24.1,1175.6471998053205,1218.2041406990854,not suitable
kharif,26.1,22.7,902.0681614926567,1428.310210363376,not suitable
kharif,30.2,24.5,1102.8513085689788,1411.9420352887448,not suitable
rabi,21.9,19.8,822.408729937325,852.5658760703639,not suitable
pre-kharif,28.8,23.5,910.5633642231228,807.9358516968837,not suitable
kharif,29.8,21.5,1099.0440583451302,1299.120771959757,suitable
rabi,23.4,21.9,960.553961872372,706.9533258081595,not suitable
pre-kharif,32.6,23.1,1221.9708258550816,986.6974928537077,not suitable
pre-kharif,31.6,22.0,1114.0308434005913,1057.0742357243237,not suitable
rabi,25.8,20.2,1059.0180686625474,866.7314536175795,not suitable
kharif,24.9,22.7,1080.6352124722334,1463.4301547820876,suitable
kharif,27.5,20.8,981.8017683594495,1424.6346771598087,not suitable
pre-kharif,28.8,21.2,911.2766463476705,949.390012519678,not suitable
kharif,29.3,16.9,770.8420877152414,1275.8765043947399,not suitable
kharif,28.4,19.6,1058.3818675181483,1089.1307175011061,not suitable
pre-kharif,25.6,21.4,704.6683937241048,1080.659506233845,not suitable
kharif,27.7,21.0,1027.8177592961429,1430.6207738937567,suitable
pre-kharif,28.6,23.4,877.6075308931331,1178.3502444862304,not suitable
kharif,25.8,22.4,876.2593970113221,1325.7004370615064,not suitable
pre-kharif,31.1,22.0,1111.7080835161883,1222.0893188061655,suitable
pre-kharif,34.6,18.9,1303.5446266041924,1400.982856193192,not suitable
pre-kharif,26.2,22.0,800.4714966506405,936.235509963505,not suitable
pre-kharif,29.3,20.3,935.2657911738662,1141.8599581684703,not suitable
rabi,23.0,22.1,876.4790631264895,731.9940393715323,not suitable
pre-kharif,29.5,24.5,883.0663803067622,1074.2759704472383,not suitable
kharif,26.9,20.0,877.7640343510648,1303.3377971923908,not suitable
pre-kharif,34.8,20.0,1210.0172241561002,1457.5576700353176,suitable
kharif,31.6,20.8,1067.1293171605594,1231.9391749715721,suitable
rabi,19.5,20.0,667.5898815358807,818.8722075063309,not suitable
pre-kharif,29.9,22.5,1018.8335409595613,909.0136467502241,not suitable
rabi,21.8,21.4,879.3860117360359,617.7983791336178,not suitable
pre-kharif,27.2,22.3,837.1428027357783,1147.2518598313563,not suitable
rabi,25.7,20.2,1055.5786336084648,574.8230001729922,not suitable
kharif,20.4,17.9,958.1879317583277,1416.6363542762629,not suitable
rabi,23.8,21.6,935.8752925345917,758.1536429360058,not suitable
kharif,28.4,22.3,1093.3882525908996,1353.3396744881532,suitable
kharif,28.2,20.6,1054.5858009231274,1264.9567752545775,suitable
pre-kharif,33.5,20.3,1168.3269259175647,1149.295514408027,suitable
pre-kharif,29.5,21.9,897.4489056565125,1039.030856006721,not suitable
rabi,23.5,19.0,1080.856273562995,849.1732851898947,not suitable
kharif,27.3,20.7,942.4585932400762,1128.586159287051,not suitable
kharif,29.0,22.1,997.799268181913,1470.4770223436424,not suitable
rabi,23.8,18.3,961.0340515930552,647.5119748460955,not suitable
kharif,30.7,21.7,1149.1094452150792,1393.9772900391088,suitable
rabi,21.2,20.0,783.2591179575855,882.9707619359513,not suitable
rabi,25.1,18.8,984.7305604630288,806.4381951940587,not suitable
kharif,27.1,21.0,965.7351310470779,1338.8805171713818,not suitable
rabi,24.9,19.0,963.5356280180612,903.7329606135047,not suitable
pre-kharif,26.2,22.7,830.5157391972559,1001.3859036868636,not suitable
pre-kharif,27.8,24.1,908.4998648938076,831.3654236404664,not suitable
kharif,27.1,19.9,919.1043218549258,956.7754245853498,not suitable
pre-kharif,35.6,22.8,1256.241818155924,633.6031832130058,not suitable
rabi,26.0,21.5,1070.4655240516793,955.1982941665749,not suitable
rabi,23.4,21.2,784.6204212464717,1029.1951296469256,not suitable
kharif,29.0,23.0,988.723674846589,1294.328270045133,not suitable
kharif,30.3,21.6,1005.3086518233035,1264.3182801109162,suitable
rabi,18.7,20.5,709.7355325666172,895.8072249320112,not suitable
kharif,27.4,22.2,1020.0989386623287,1210.4586988494775,suitable
kharif,28.0,21.2,909.1947106304846,1418.2041838470388,not suitable
kharif,23.5,21.7,793.7058639638208,1411.7754752485853,not suitable
rabi,17.6,21.0,646.7607862614547,756.9140174829291,not suitable
kharif,26.1,21.8,902.3091160929822,1367.2030948411511,not suitable
rabi,24.2,21.1,1044.344343457918,828.8369839987441,not suitable
rabi,24.9,22.5,1027.3349265834784,1238.0999094156232,suitable
kharif,26.3,19.3,915.5507282320516,2000.0,not suitable
kharif,29.9,20.9,1085.25372522964,1155.353945810111,suitable
rabi,24.8,17.9,931.0601657417346,962.3578444117853,not suitable
kharif,28.0,21.1,964.0128342453514,1233.7021978560413,not suitable
rabi,23.3,19.0,907.4296575597107,810.8026960880736,not suitable
rabi,21.8,19.1,822.3315759610002,777.7356142916296,not suitable
kharif,28.0,20.5,978.2205107065679,1311.267387631942,not suitable
rabi,20.2,17.7,744.9320326501472,715.1139112396451,not suitable
rabi,25.1,20.1,1016.6420381690587,640.348141185213,not suitable
rabi,23.2,20.2,943.889421024563,1102.0010962826336,not suitable
kharif,28.5,20.5,993.5775682188663,1209.9690741283641,not suitable
pre-kharif,30.3,24.2,1048.2075423026947,800.6189673120182,not suitable
kharif,25.8,22.5,882.2149954558064,1413.7820316755417,not suitable
kharif,31.3,22.4,1204.3288579417685,1223.9830310249117,suitable
kharif,29.9,22.3,1108.6657035075614,1510.1004745609218,not suitable
rabi,25.3,22.5,978.5467293737423,875.0931161657811,not suitable
kharif,31.4,24.0,1157.4681709921947,1167.5678155927303,not suitable
kharif,30.1,20.6,997.5854681410137,1662.5663090102155,not suitable
pre-kharif,30.8,21.3,944.7207007953984,924.9081628330752,not suitable
rabi,19.9,22.2,738.1953797345182,630.618809476695,not suitable
kharif,28.3,22.0,1010.7544186900469,1642.9837677159362,not suitable
pre-kharif,29.2,22.5,1030.3830144140072,1245.4345902552316,suitable
pre-kharif,30.8,22.1,1035.32766623444,979.5856405738429,not suitable
rabi,22.6,20.6,824.872954547303,781.4184094458874,not suitable
kharif,31.8,21.3,1130.9438504434156,1285.8644412792703,suitable
pre-kharif,31.7,22.9,1068.9036631471154,901.4009238831554,not suitable
rabi,24.5,20.5,959.2558001648467,507.59360375259416,not suitable
rabi,25.8,17.1,980.372304973283,735.6911872387093,not suitable
rabi,30.3,18.0,938.2882895978687,686.6986005142819,not suitable
kharif,26.5,20.6,908.060883450807,1483.812369512081,not suitable
kharif,26.4,19.3,870.9010590524766,1241.3022457331097,not suitable
rabi,28.6,20.5,1217.2492891798772,855.3458378413407,not suitable
kharif,27.9,20.4,933.6490261285967,1461.2349543697264,not suitable
rabi,23.9,19.1,979.8810570549734,905.0723855321651,not suitable
pre-kharif,31.9,24.1,1077.461348624106,836.7774881073841,not suitable
kharif,29.9,22.0,951.9634959395802,1273.8694410886392,not suitable
pre-kharif,30.2,21.5,985.8118389407753,1140.3795729338951,not suitable
pre-kharif,32.8,21.8,1120.4433205312719,1312.1557997565253,suitable
pre-kharif,31.1,23.3,1070.189769437285,1236.9975890437545,not suitable
pre-kharif,26.5,20.1,797.449291380082,1128.8844581640044,not suitable
rabi,28.6,20.4,1174.444342824879,735.8646364542786,not suitable
pre-kharif,28.5,21.6,1014.5324701027324,744.4403512490488,not suitable
kharif,26.3,20.9,957.9073313068958,1120.8017486033514,not suitable
rabi,20.4,22.4,1037.8489839736565,714.9397281905134,not suitable
kharif,27.6,21.9,982.5294624442388,864.7899764341565,not suitable
pre-kharif,24.4,21.1,665.9035567127294,932.081661435662,not suitable
rabi,26.0,19.3,980.0175833459317,872.1590570305648,not suitable
kharif,25.2,21.6,816.450190551412,1260.311442293776,not suitable
rabi,26.7,21.7,1012.5106830035782,647.878532517872,not suitable
rabi,24.2,21.8,929.1766632267949,723.209438199714,not suitable
rabi,24.8,20.7,973.7363903414355,782.1483032385631,not suitable
kharif,28.8,21.6,970.6982332532785,1342.540594188341,not suitable
kharif,29.6,17.0,869.9429976056875,1515.6771664092253,not suitable
kharif,25.7,22.6,875.06751649871,1305.5053794004427,not suitable
pre-kharif,36.6,20.1,1245.0466945743333,1476.1846880828984,not suitable
rabi,21.0,18.5,813.3735498639336,918.9026970500935,not suitable
pre-kharif,33.1,24.0,1136.0286398273297,1251.559155414455,not suitable
kharif,30.2,20.7,1187.0210570020802,1459.4865045259003,suitable
rabi,27.5,19.3,1063.097971790927,738.353734010523,not suitable
kharif,28.6,21.8,1142.3477798151002,616.8306370980117,not suitable
kharif,27.9,22.3,1114.1640933890058,1250.3799439519846,suitable
kharif,28.2,21.9,1034.4148602129517,1468.1216084394262,suitable
rabi,25.4,19.4,978.2674010618784,889.1162771039236,not suitable
kharif,27.3,21.6,1000.795173342682,978.2194447379525,not suitable
rabi,27.9,20.4,1145.6059542863566,995.498176081823,not suitable
pre-kharif,28.5,20.8,985.906838947608,735.2823942853815,not suitable
rabi,25.8,17.8,1029.7031336433704,727.5295337316672,not suitable
rabi,27.4,21.4,1197.6080928741737,1463.9752821976765,suitable
pre-kharif,29.8,22.3,862.1749758108248,988.9434730651338,not suitable
kharif,26.2,21.7,945.8481858906906,1301.949033928001,not suitable
pre-kharif,27.8,22.0,897.4177429445504,1075.3214998898738,not suitable
rabi,23.1,20.3,866.3167064604944,1043.9665972890396,not suitable
kharif,28.1,19.9,941.2267596140722,1241.3690932276677,not suitable
kharif,25.5,22.2,857.995083477975,1520.9845645903974,not suitable
pre-kharif,35.1,24.6,1255.195332568945,858.6175418807056,not suitable
pre-kharif,26.7,21.9,788.7009232861373,630.1226447846593,not suitable
pre-kharif,30.8,23.6,1036.2674923229674,1019.9614260706529,not suitable
kharif,27.9,20.4,983.5455421724193,1223.129537465431,not suitable
kharif,28.4,22.9,1108.3220841295597,1379.8436870429337,suitable
rabi,28.3,20.4,1109.0082075597056,841.9298705665819,not suitable
kharif,25.4,22.6,901.6146178437025,1445.8438719637288,not suitable
kharif,31.1,21.3,1158.1787064600683,1094.3292842076771,not suitable
rabi,23.5,17.6,951.1331636858469,773.1915005980252,not suitable
rabi,25.1,18.8,972.8235381248074,720.8919387381624,not suitable
rabi,27.4,21.9,1132.9952347137614,1092.3644597442135,not suitable
kharif,29.9,23.0,1080.1906641103806,1279.2616493489859,suitable
pre-kharif,29.6,22.6,947.8191695066591,854.2326900485979,not suitable
pre-kharif,32.8,21.6,1094.039702309798,854.9020758134324,not suitable
rabi,30.1,21.2,1352.8874600699098,832.2063464274869,not suitable
pre-kharif,28.8,20.5,976.9774834833356,931.5214405397164,not suitable
kharif,29.9,22.0,1014.8369141850493,1236.8403966298324,suitable
kharif,25.5,24.6,1017.3345626794122,1449.9831661218923,not suitable
kharif,27.7,22.0,948.6005146589652,1405.3105677526487,not suitable
kharif,29.6,21.0,1000.1637389006727,1265.4861262972458,suitable
pre-kharif,24.8,20.4,679.7742641065472,973.6190383284223,not suitable
kharif,26.9,21.0,1006.9520360748722,1152.0114361287092,suitable
kharif,31.5,19.4,1096.2252035875078,1465.4325014037931,not suitable
rabi,26.6,19.0,1047.228254944884,610.8388090443959,not suitable
rabi,27.3,21.1,1091.3891078485435,580.3253548236244,not suitable
rabi,23.3,20.5,998.0555037894097,817.0452989531375,not suitable
rabi,25.0,18.7,1035.7829473079298,820.4231424241558,not suitable
kharif,26.7,21.2,1057.7182698678937,1289.891588423111,suitable
pre-kharif,29.1,21.7,960.0980047316244,998.1850901252147,not suitable
kharif,27.6,21.3,938.0087832922361,1078.5618214385959,not suitable
kharif,29.1,22.1,902.3669127551211,1089.3172692489504,not suitable
kharif,25.3,19.1,883.532698677601,1367.33067864981,not suitable
kharif,29.5,21.6,1120.104992573513,1122.0483037113186,suitable
kharif,24.8,21.9,848.8572075212908,1611.1351219650492,not suitable
kharif,28.8,21.9,996.0638153177946,1166.7717767408865,not suitable
kharif,26.8,19.0,930.0072937494089,1299.945892322456,not suitable
pre-kharif,28.3,20.6,834.7384026249262,837.9490500726441,not suitable
rabi,25.2,21.3,993.8771815739527,673.6291309370143,not suitable
pre-kharif,30.5,23.8,988.4346727257406,956.9138562707839,not suitable
pre-kharif,35.3,23.8,1231.151876107981,703.6426338496885,not suitable
kharif,29.2,21.8,1023.5731413369971,1324.0872279550863,suitable
kharif,30.4,22.2,1041.95569861315,1195.0706375482703,suitable
kharif,28.4,21.3,962.1508660456543,1003.9303878110228,not suitable
pre-kharif,25.0,21.3,648.053238705193,1064.1834729889783,not suitable
kharif,24.9,18.6,887.8496922828012,1328.9519470909374,not suitable
kharif,26.1,22.5,955.4735655687675,1191.7847314551836,not suitable
rabi,28.2,17.7,1193.0202851209383,602.2392693636966,not suitable
rabi,24.3,18.4,1014.5526977472058,553.6499122541807,not suitable
kharif,26.2,22.1,950.2112777964766,1317.5988223747727,not suitable
kharif,24.9,21.3,724.0994177108036,1281.7792388116752,not suitable
rabi,28.1,20.6,1185.5259213817826,693.8371919975224,not suitable
pre-kharif,27.5,20.1,868.5120845208568,564.8161027537212,not suitable
kharif,31.4,20.9,1143.5216861009922,1340.0997129725158,suitable
kharif,28.6,21.4,1049.6344591769853,1556.7184494334745,not suitable
rabi,21.7,19.2,847.9739122885995,747.3969732713073,not suitable
pre-kharif,28.9,23.2,1032.9637452132185,943.7461894586864,not suitable
kharif,25.4,23.7,956.1330330234888,1220.6007402771627,not suitable
rabi,28.3,19.6,1175.3259182420368,910.7959015197944,not suitable
kharif,30.7,21.1,1098.073097941241,1231.5417064051553,suitable
pre-kharif,29.0,20.3,888.4498513717372,1201.8201877868664,not suitable
rabi,23.1,20.1,959.7361095312652,780.686850966845,not suitable
kharif,26.1,21.6,927.0370580179523,1072.6764531624972,not suitable
kharif,28.7,21.9,1053.4334614226786,1271.049629875411,suitable
pre-kharif,32.5,20.5,1175.2938744400076,809.0713767437031,not suitable
kharif,26.1,22.5,891.0952605733992,1362.957478911408,not suitable
kharif,23.9,20.4,825.7694771844288,1229.4616540967618,not suitable
pre-kharif,28.9,19.7,976.7011434114268,1154.059862585592,not suitable
pre-kharif,30.5,22.5,1032.2225184139959,630.0219379022514,not suitable
rabi,26.6,21.6,1093.4213167669654,976.6314288475565,not suitable
pre-kharif,28.5,24.0,840.1019604637432,516.0353590800071,not suitable
pre-kharif,31.0,21.7,1041.472750076952,970.1810448598567,not suitable
kharif,26.2,20.0,862.3546278039785,1363.9896038634047,not suitable
